,length,min_row,min_col,max_row,max_col
1,29.0,2489,776,2514,805
2,28.0,2618,648,2646,665
3,25.0,2653,3158,2677,3178
4,8.0,3071,1575,3072,1583
5,9.0,4087,4095,4094,4100
6,14.0,4093,3447,4095,3461
7,25.0,4115,4574,4140,4591
8,31.0,4130,5136,4161,5160
9,33.0,4142,4980,4160,5013
10,29.0,4188,5816,4193,5845
11,10.0,4205,5587,4210,5594
12,20.0,4341,2937,4350,2949
13,8.0,4350,1968,4352,1976
14,19.0,4381,1449,4400,1455
15,21.0,4384,2049,4405,2054
16,22.0,4403,2962,4413,2968
17,28.0,4405,2716,4433,2723
18,22.0,4416,2029,4419,2051
19,44.0,4421,2441,4443,2485
20,28.0,4447,2921,4455,2949
21,28.0,4460,2608,4488,2616
22,7.0,5911,5285,5917,5288
23,14.0,6398,1603,6400,1617
24,7.0,7381,2557,7388,2559
25,12.0,8278,4395,8290,4405
26,13.0,8445,2021,8446,2034
27,7.0,8447,2418,8448,2425
28,24.0,8549,3123,8562,3146
29,15.0,9470,1695,9472,1710
30,8.0,9470,4091,9472,4099
31,16.0,10092,4088,10102,4096
32,8.0,10096,4600,10103,4603
33,19.0,10100,4604,10116,4615
34,12.0,10113,4864,10125,4866
35,38.0,10118,5239,10156,5252
36,18.0,10206,766,10224,767
37,15.0,10219,813,10234,817
38,13.0,10235,2719,10240,2732
39,14.0,10238,3049,10240,3063
40,13.0,10239,1704,10248,1711
41,34.0,10247,1463,10281,1467
42,23.0,10249,3075,10256,3089
43,22.0,10258,2819,10266,2841
44,7.0,10273,2412,10277,2419
45,26.0,10277,1824,10287,1838
46,7.0,10280,2411,10285,2418
47,34.0,10301,2792,10313,2814
48,22.0,10307,2398,10312,2420
49,24.0,10322,2275,10329,2299
