,length,min_row,min_col,max_row,max_col
1,32.0,1976,5188,1994,5203
2,57.0,1992,5376,2020,5386
3,22.0,2009,5809,2017,5824
4,21.0,2017,6677,2032,6698
5,26.0,2018,6455,2033,6468
6,66.0,2030,7143,2072,7175
7,35.0,2031,4925,2045,4948
8,30.0,2038,6221,2048,6238
9,19.0,2172,2021,2191,2031
10,38.0,2426,3874,2463,3893
11,28.0,2806,6832,2816,6852
12,18.0,2832,5087,2838,5105
13,23.0,3007,6646,3030,6652
14,42.0,3115,6659,3143,6666
15,23.0,3219,4608,3242,4609
16,43.0,3581,7173,3584,7214
17,23.0,3655,7172,3675,7195
18,72.0,4349,7171,4352,7232
19,25.0,4582,3880,4596,3891
20,63.0,4607,7170,4608,7233
21,40.0,4696,7180,4708,7207
22,27.0,5118,7173,5120,7200
23,83.0,5539,2561,5547,2644
24,43.0,5551,2698,5554,2741
25,21.0,5572,3654,5574,3675
26,81.0,6400,7211,6425,7266
27,27.0,6656,7184,6658,7211
28,32.0,6905,3433,6912,3457
29,83.0,6909,7172,6914,7250
30,123.0,7165,7169,7169,7257
31,18.0,7361,5193,7371,5205
32,66.0,7421,7213,7424,7264
33,24.0,7423,7188,7426,7212
34,24.0,7644,5212,7651,5234
35,129.0,7677,7170,7682,7266
36,99.0,7933,7169,7938,7246
37,76.0,8189,7170,8194,7243
38,40.0,8196,5911,8221,5925
39,18.0,8246,6657,8253,6671
40,82.0,8445,7170,8449,7243
41,23.0,8701,7203,8702,7226
42,100.0,8701,7170,8705,7262
43,20.0,8823,5218,8832,5229
44,124.0,8957,7170,8961,7249
45,29.0,9215,7183,9216,7212
46,18.0,9431,5908,9438,5917
47,110.0,9469,7169,9473,7250
48,82.0,9725,7170,9729,7245
49,57.0,9981,7169,9984,7220
50,22.0,10241,3731,10255,3747
51,28.0,10286,2333,10301,2347
