,length,min_row,min_col,max_row,max_col
1,13.0,2050,3654,2060,3659
2,27.0,2118,6055,2138,6064
3,29.0,2141,7172,2170,7182
4,17.0,2167,4954,2174,4969
5,12.0,2283,3786,2293,3795
6,15.0,2390,6618,2400,6632
7,11.0,2392,4368,2403,4371
8,28.0,2472,5632,2500,5633
9,13.0,2561,3943,2563,3956
10,15.0,2572,3328,2587,3329
11,13.0,2745,4864,2758,4865
12,9.0,2783,4228,2789,4234
13,13.0,2805,5823,2811,5830
14,9.0,2817,5828,2820,5837
15,24.0,2833,5081,2838,5105
16,22.0,2863,5888,2885,5889
17,18.0,2889,4608,2907,4609
18,18.0,2913,4608,2931,4609
19,14.0,2940,4608,2954,4609
20,12.0,2986,6643,2993,6647
21,16.0,2988,3328,3004,3330
22,11.0,3003,6144,3014,6145
23,9.0,3006,4352,3015,4353
24,17.0,3007,6646,3021,6650
25,9.0,3018,3328,3027,3329
26,15.0,3028,6648,3036,6653
27,12.0,3029,3328,3041,3329
28,17.0,3033,6144,3050,6145
29,26.0,3042,3328,3068,3329
30,10.0,3043,3072,3053,3073
31,15.0,3050,4608,3065,4609
32,11.0,3110,3072,3121,3073
33,32.0,3113,6660,3137,6666
34,9.0,3127,3072,3136,3073
35,9.0,3144,6144,3153,6145
36,9.0,3148,6663,3154,6668
37,17.0,3221,4864,3238,4865
38,32.0,3251,5632,3283,5633
39,9.0,3301,6036,3304,6045
40,10.0,3329,4120,3330,4130
41,11.0,3379,3686,3385,3697
42,32.0,3395,4608,3423,4614
43,15.0,3396,4352,3411,4353
44,11.0,3404,4363,3410,4373
45,9.0,3432,4608,3441,4609
46,13.0,3462,4608,3475,4609
47,12.0,3481,6144,3493,6145
48,9.0,3495,6144,3504,6145
49,32.0,3510,6144,3542,6145
50,18.0,3536,5888,3554,5889
51,9.0,3566,2847,3574,2852
52,20.0,3710,4352,3730,4353
53,10.0,3732,4352,3742,4353
54,33.0,3794,6891,3827,6896
55,18.0,3795,5416,3813,5424
56,16.0,3798,5424,3814,5431
57,21.0,3800,7168,3821,7171
58,24.0,3810,7175,3834,7182
59,21.0,3812,5120,3824,5129
60,32.0,3837,7168,3844,7197
61,14.0,3838,5987,3840,6001
62,36.0,3841,5723,3853,5746
63,15.0,3841,6715,3843,6730
64,9.0,3853,6694,3860,6703
65,14.0,3861,6694,3871,6708
66,13.0,3893,4352,3906,4353
67,11.0,3910,4352,3921,4353
68,14.0,3911,4366,3921,4373
69,19.0,3938,3072,3957,3073
70,18.0,4157,6144,4175,6145
71,13.0,4171,6656,4184,6657
72,32.0,4202,5888,4234,5889
73,11.0,4237,5888,4248,5889
74,17.0,4324,3072,4341,3073
75,18.0,4380,2224,4390,2234
76,32.0,4397,4205,4410,4223
