,length,min_row,min_col,max_row,max_col
1,21.0,1991,5254,2012,5269
2,20.0,1993,5377,2013,5385
3,37.0,2000,6665,2022,6690
4,33.0,2009,5809,2020,5834
5,2.0,2013,5820,2014,5822
6,23.0,2023,6490,2044,6508
7,28.0,2033,4919,2043,4947
8,31.0,2034,7147,2062,7168
9,8.0,2036,4610,2044,4615
10,16.0,2043,6032,2047,6046
11,2.0,2047,6018,2048,6020
12,2.0,2048,5024,2049,5026
13,4.0,2048,5672,2049,5676
14,7.0,2049,5030,2053,5037
15,15.0,2049,6448,2050,6463
16,4.0,2082,7166,2086,7167
17,4.0,2184,3701,2188,3703
18,14.0,2192,3696,2206,3699
19,9.0,2211,3070,2220,3071
20,32.0,2212,2232,2244,2236
21,13.0,2241,2557,2254,2559
22,4.0,3579,6912,3583,6914
23,5.0,3582,5416,3584,5421
24,4.0,3615,6401,3619,6402
25,2.0,3616,4991,3618,4993
26,48.0,3621,6396,3661,6403
27,21.0,3638,5380,3658,5398
28,43.0,3641,6819,3656,6857
29,11.0,3654,7172,3665,7182
30,4.0,3665,5032,3667,5036
31,25.0,3668,6008,3691,6030
32,3.0,3671,5045,3672,5048
33,3.0,3675,5058,3678,5059
34,2.0,3676,5048,3678,5049
35,2.0,3676,5067,3678,5068
36,17.0,3923,3969,3932,3985
37,35.0,3940,4036,3970,4062
38,2.0,4863,4678,4864,4680
39,8.0,5119,6402,5120,6410
40,8.0,5313,2198,5321,2205
41,3.0,5354,2047,5357,2048
42,4.0,5375,3206,5376,3210
43,7.0,5524,2405,5526,2412
44,4.0,5631,6773,5632,6777
45,87.0,5886,3695,5888,3782
46,4.0,6095,4995,6096,4999
47,2.0,6097,3992,6099,3993
48,3.0,7260,5418,7263,5419
49,2.0,7294,6186,7296,6187
50,4.0,7679,5319,7680,5323
51,4.0,7679,5326,7680,5330
52,5.0,7681,5379,7682,5384
53,3.0,8185,5621,8188,5622
54,3.0,8191,6738,8192,6741
55,21.0,8193,5915,8214,5922
56,2.0,9033,2215,9035,2216
57,3.0,9215,2710,9216,2713
58,25.0,9978,5271,9999,5279
59,2.0,9989,5376,9990,5378
60,2.0,10034,6789,10036,6791
61,5.0,10239,3006,10240,3011
62,2.0,10239,3592,10240,3594
63,2.0,10239,4495,10240,4497
64,3.0,10241,2849,10242,2852
65,4.0,10241,2856,10242,2860
66,9.0,10243,4210,10252,4215
67,3.0,10252,4598,10253,4601
68,2.0,10253,4303,10255,4305
69,17.0,10283,2333,10298,2345
