,length,min_row,min_col,max_row,max_col
1,13.0,7665,4797,7677,4807
2,6.0,7712,4835,7716,4841
3,23.0,7754,3573,7777,3584
4,2.0,7754,3579,7755,3581
5,33.0,7765,3586,7798,3602
6,6.0,7777,3842,7783,3846
7,4.0,7791,3841,7794,3845
8,10.0,7795,3841,7802,3850
9,15.0,8089,3331,8092,3346
10,5.0,8194,1007,8199,1009
11,6.0,8194,1494,8197,1500
12,2.0,8699,5123,8701,5124
13,8.0,8703,4295,8704,4303
14,4.0,8960,2297,8962,2301
15,2.0,9172,4219,9173,4221
16,32.0,9435,5252,9467,5270
17,2.0,9448,3840,9450,3841
18,11.0,9456,4804,9467,4809
19,5.0,9468,5662,9470,5667
20,6.0,9469,4066,9471,4072
21,4.0,9470,3827,9472,3831
22,4.0,9471,5418,9472,5422
23,55.0,9472,5095,9502,5117
24,3.0,9479,5098,9482,5100
25,44.0,9490,5653,9534,5670
26,8.0,9515,3819,9523,3821
27,31.0,9533,3975,9543,4006
28,2.0,9540,4351,9542,4352
29,6.0,9672,1316,9673,1322
30,20.0,9704,2979,9724,2988
31,14.0,9713,2531,9726,2543
32,3.0,9721,1273,9724,1274
33,7.0,9725,1939,9727,1946
34,8.0,9726,2048,9727,2056
35,5.0,9727,795,9728,800
36,4.0,9727,1406,9728,1410
37,7.0,9727,1747,9728,1754
38,9.0,9729,744,9730,753
39,3.0,9729,1405,9730,1408
40,18.0,9735,1277,9749,1283
41,18.0,9744,2984,9762,2987
42,4.0,9753,768,9757,769
43,20.0,9753,2503,9773,2512
44,38.0,9756,2666,9794,2671
45,9.0,9767,1716,9770,1724
46,3.0,9770,2980,9773,2981
47,10.0,9774,766,9784,768
48,41.0,9785,1051,9795,1079
49,37.0,9792,3221,9805,3258
