,length,min_row,min_col,max_row,max_col
1,13.0,2050,3654,2060,3659
2,27.0,2118,6055,2138,6064
3,29.0,2141,7172,2170,7182
4,17.0,2167,4954,2174,4969
5,15.0,2390,6618,2400,6632
6,28.0,2472,5632,2500,5633
7,13.0,2561,3943,2563,3956
8,15.0,2572,3328,2587,3329
9,13.0,2745,4864,2758,4865
10,13.0,2805,5823,2811,5830
11,24.0,2833,5081,2838,5105
12,22.0,2863,5888,2885,5889
13,18.0,2889,4608,2907,4609
14,18.0,2913,4608,2931,4609
15,14.0,2940,4608,2954,4609
16,16.0,2988,3328,3004,3330
17,17.0,3007,6646,3021,6650
18,15.0,3028,6648,3036,6653
19,17.0,3033,6144,3050,6145
20,26.0,3042,3328,3068,3329
21,15.0,3050,4608,3065,4609
22,32.0,3113,6660,3137,6666
23,17.0,3221,4864,3238,4865
24,32.0,3251,5632,3283,5633
25,32.0,3395,4608,3423,4614
26,15.0,3396,4352,3411,4353
27,13.0,3462,4608,3475,4609
28,32.0,3510,6144,3542,6145
29,18.0,3536,5888,3554,5889
30,20.0,3710,4352,3730,4353
31,33.0,3794,6891,3827,6896
32,18.0,3795,5416,3813,5424
33,16.0,3798,5424,3814,5431
34,21.0,3800,7168,3821,7171
35,24.0,3810,7175,3834,7182
36,21.0,3812,5120,3824,5129
37,32.0,3837,7168,3844,7197
38,14.0,3838,5987,3840,6001
39,36.0,3841,5723,3853,5746
40,15.0,3841,6715,3843,6730
41,14.0,3861,6694,3871,6708
42,13.0,3893,4352,3906,4353
43,14.0,3911,4366,3921,4373
44,19.0,3938,3072,3957,3073
45,18.0,4157,6144,4175,6145
46,13.0,4171,6656,4184,6657
47,32.0,4202,5888,4234,5889
48,17.0,4324,3072,4341,3073
49,18.0,4380,2224,4390,2234
50,32.0,4397,4205,4410,4223
