,length,min_row,min_col,max_row,max_col
1,32.0,1722,5888,1754,5889
2,15.0,1724,3584,1739,3585
3,53.0,1729,6912,1781,6915
4,33.0,1734,2048,1766,2051
5,21.0,1756,5376,1777,5377
6,34.0,1756,5888,1790,5890
7,16.0,2049,5691,2051,5707
8,22.0,2274,3328,2296,3330
9,17.0,2279,6987,2289,6996
10,14.0,2561,3446,2562,3460
11,13.0,2647,6019,2654,6026
12,38.0,2798,5822,2816,5834
13,29.0,2817,5724,2832,5736
14,19.0,2817,6749,2819,6768
15,20.0,3070,6615,3072,6635
16,45.0,3112,6659,3141,6665
17,23.0,3237,6144,3260,6146
18,13.0,3329,5781,3330,5794
19,14.0,3480,6144,3494,6145
20,26.0,3497,6144,3523,6145
21,26.0,4004,2280,4019,2296
22,22.0,4050,3783,4072,3787
23,13.0,4081,4356,4087,4367
24,23.0,4307,6400,4330,6401
25,14.0,4412,6026,4419,6031
26,21.0,4568,5632,4589,5633
27,17.0,4586,3584,4603,3585
28,13.0,4590,5632,4603,5633
29,13.0,4841,2560,4854,2561
30,13.0,4851,3699,4858,3706
31,24.0,4856,2743,4864,2758
32,19.0,5109,4506,5117,4518
33,17.0,5274,6144,5291,6145
34,13.0,5294,6144,5307,6145
35,13.0,6401,2894,6402,2907
36,13.0,6530,3584,6543,3585
37,28.0,7007,4608,7035,4609
38,14.0,7406,5341,7413,5346
39,21.0,7409,3086,7423,3092
40,15.0,7425,5325,7426,5340
41,17.0,7563,5632,7580,5633
42,14.0,7577,3970,7582,3984
43,17.0,7771,4273,7775,4289
44,81.0,8372,3588,8425,3617
45,28.0,8449,2732,8452,2760
46,13.0,8449,2991,8451,3004
47,15.0,8449,7083,8451,7098
48,23.0,8450,2770,8457,2785
49,14.0,8494,4366,8497,4380
50,14.0,8600,4616,8607,4622
51,13.0,8652,4352,8665,4353
52,14.0,8961,4951,8964,4965
53,15.0,9045,4864,9060,4865
54,13.0,9156,6144,9169,6145
55,14.0,9171,3003,9178,3011
56,14.0,9217,4078,9219,4092
57,31.0,9287,4864,9304,4872
58,25.0,9384,3328,9407,3332
59,15.0,9646,6611,9660,6624
60,24.0,9652,6611,9670,6635
61,34.0,9664,5888,9683,5909
62,21.0,9699,5738,9717,5753
63,15.0,9830,4362,9838,4373
64,14.0,10020,4921,10030,4928
65,29.0,10112,3176,10121,3199
66,18.0,10116,2304,10127,2315
67,39.0,10122,4104,10161,4115
68,17.0,10124,4642,10140,4654
69,36.0,10128,2884,10150,2905
70,51.0,10129,2429,10141,2456
71,19.0,10150,2045,10169,2048
72,17.0,10240,2816,10256,2819
73,17.0,10240,3584,10256,3587
74,40.0,10240,5120,10278,5124
75,69.0,10258,6400,10327,6402
76,17.0,10260,3840,10277,3841
77,20.0,10264,2814,10283,2817
78,15.0,10266,6912,10281,6913
79,24.0,10268,3326,10291,3329
80,13.0,10274,4608,10287,4609
81,15.0,10282,4352,10297,4353
82,22.0,10286,2815,10308,2817
83,22.0,10287,5888,10309,5889
