,length,min_row,min_col,max_row,max_col
1,32.0,1976,5188,1994,5203
2,57.0,1992,5376,2020,5386
3,22.0,2009,5809,2017,5824
4,16.0,2012,6686,2026,6702
5,21.0,2017,6677,2032,6698
6,26.0,2018,6455,2033,6468
7,66.0,2030,7143,2072,7175
8,35.0,2031,4925,2045,4948
9,30.0,2038,6221,2048,6238
10,19.0,2172,2021,2191,2031
11,38.0,2426,3874,2463,3893
12,28.0,2806,6832,2816,6852
13,18.0,2832,5087,2838,5105
14,16.0,2990,4608,3006,4609
15,23.0,3007,6646,3030,6652
16,17.0,3070,7010,3072,7027
17,42.0,3115,6659,3143,6666
18,23.0,3219,4608,3242,4609
19,16.0,3245,3328,3261,3330
20,16.0,3414,3584,3430,3585
21,43.0,3581,7173,3584,7214
22,23.0,3655,7172,3675,7195
23,17.0,3680,6925,3692,6934
24,17.0,4095,7186,4096,7203
25,72.0,4349,7171,4352,7232
26,25.0,4582,3880,4596,3891
27,63.0,4607,7170,4608,7233
28,16.0,4608,4478,4611,4494
29,40.0,4696,7180,4708,7207
30,16.0,4862,7078,4864,7094
31,16.0,4863,7170,4865,7186
32,27.0,5118,7173,5120,7200
33,16.0,5377,6829,5379,6845
34,83.0,5539,2561,5547,2644
35,43.0,5551,2698,5554,2741
36,17.0,5567,4356,5568,4373
37,16.0,5572,3516,5574,3532
38,21.0,5572,3654,5574,3675
39,81.0,6400,7211,6425,7266
40,27.0,6656,7184,6658,7211
41,32.0,6905,3433,6912,3457
42,83.0,6909,7172,6914,7250
43,123.0,7165,7169,7169,7257
44,18.0,7361,5193,7371,5205
45,66.0,7421,7213,7424,7264
46,17.0,7423,7170,7425,7187
47,24.0,7423,7188,7426,7212
48,24.0,7644,5212,7651,5234
49,129.0,7677,7170,7682,7266
50,99.0,7933,7169,7938,7246
51,76.0,8189,7170,8194,7243
52,40.0,8196,5911,8221,5925
53,18.0,8246,6657,8253,6671
54,82.0,8445,7170,8449,7243
55,23.0,8701,7203,8702,7226
56,100.0,8701,7170,8705,7262
57,16.0,8705,4995,8708,5011
58,20.0,8823,5218,8832,5229
59,124.0,8957,7170,8961,7249
60,29.0,9215,7183,9216,7212
61,18.0,9431,5908,9438,5917
62,110.0,9469,7169,9473,7250
63,82.0,9725,7170,9729,7245
64,57.0,9981,7169,9984,7220
65,22.0,10241,3731,10255,3747
66,28.0,10286,2333,10301,2347
67,17.0,10289,2156,10294,2173
